id,name:fur,loc_name:fur,name:it,name:sl,name:de,place,kind
66503185,Cjarlins,,Carlino,,,village,node
6291177668,Cjarmacis,,Chiarmacis,,,hamlet,node
524647182,Cjarmacis,,Chiarmacis,,,hamlet,node
735036655,Cjarpenêt,,Carpeneto,,,village,node
796694199,Cjarpât,,Carpacco,,,village,node
6283474940,Cjarseit,,Cjarseit,,,locality,node
6283474374,Cjarvonaris,,Cjarvonaris,,,locality,node
1456166562,Cjarvà,,Carvacco,,,hamlet,node
286323328,Cjas,,Casso,,,hamlet,node
3389127463,Cjasa Bottaz,,Casa Bottaz,,,isolated_dwelling,node
2634052372,Cjasa Col Maiôr,,Casa Col Maggiore,,,locality,node
12546632239,Cjasa Delizia,,Casa Delizia,,,locality,node
2595519952,Cjasa Sonsara,,Casa Sonsara,,,locality,node
1674913359,Cjasai Mont Grape,,Casali Monte Grappa / Cjasâi Mont Grape,,,hamlet,node
3891329230,Cjasai Palût di Diestre,,Casali Paludo Destra,,,isolated_dwelling,node
3891329232,Cjasai Palût di Mieç,,Casali Paludo di Mezzo,,,isolated_dwelling,node
1674913168,Cjasai Simeons,,Casali Simeoni,,,locality,node
3891329235,Cjasai Vile Carli,,Casali Villa Carlo,,,isolated_dwelling,node
66502954,Cjasarse,Cjasarsa,Casarsa della Delizia,,,village,node
12419951565,Cjase Banduts,,Case Banduzzo,,,isolated_dwelling,node
2517567448,Cjase Battistella,,Casa Battistella,,,locality,node
9916760727,Cjase Blancje,,Casabianca,,,hamlet,node
1286098272,Cjase Blancje,Cjasa Blancja,Casa Bianca,,,isolated_dwelling,node
11453667683,Cjase Blancje,,Casa Bianca,,,locality,node
3389134704,Cjase Bodigoi,,Casa Bodigoi,,,isolated_dwelling,node
12863355109,Cjase Bot,,Casa Bot,,,locality,node
12750588806,Cjase Cjadin,Cjasa Cjadin,Casa Cjadin,,,locality,node
12863355108,Cjase Della Bianca,,Casa Della Bianca,,,isolated_dwelling,node
2491269711,Cjase Foladôr,,Casa Follador,,,locality,node
12863355050,Cjase Nadalin,,Casa Nadalin,,,locality,node
6283474960,Cjase Pilon,,Case Pilon,,,locality,node
2627149362,Cjase Poslovet,Cjasa Poslovet,Casa Poslovet,,,locality,node
2627149364,Cjase Siaccie,Cjasa Siaccia,Case Siaccia,,,locality,node
12863355048,Cjase Stefanòn,,Casa Stefanòn,,,locality,node
12863355110,Cjase Tavàn,,Casa Tavàn,,,locality,node
12282484040,Cjase Tosini,,Casa Tosini,,,hamlet,node
2509525001,Cjase Variola,,Casa Variola,,,locality,node
12546632245,Cjaseblancje,Cjasablancja,Casa Bianca,,,isolated_dwelling,node
297519019,Cjasegnove,,Casanova,,,village,node
1288944416,Cjasegnove,Cjasagnova,Casanova,,,hamlet,node
12471002432,Cjasegnove,,Casanova,,,quarter,node
1165439231,Cjaselis,,Caselle,,,hamlet,node
513802757,Cjasemate,Cjasamata,Casamatta,,,hamlet,node
4332672779,Cjaseria Muarta,,Cjaseria Muarta,,,locality,node
817874318,Cjasesole,,Casasola,,,hamlet,node
1440918935,Cjasesole,Cjasasola,Casasola,,,hamlet,node
962937918,Cjasesole,,Casasola,,,village,node
1714872254,Cjasielis,,Chiasiellis,,,village,node
2059800731,Cjasis Bevorcjis,Cjases Bevorcjes,Case Bevorchies,,,hamlet,node
492069659,Cjasis Bressan,,Case Bressan,,,isolated_dwelling,node
3569583193,Cjasis Cormons,,Case Cormons,,,isolated_dwelling,node
2627149363,Cjasis Crovesteit,,Presa,,,locality,node
3630921080,Cjasis Cuarde,,Case Cuarde,,,isolated_dwelling,node
5999709964,Cjasis Fortin,,Case Fortin,,,locality,node
11368233624,Cjasis Italia,,Case Italia,,,hamlet,node
2160171780,Cjasis Manganisse,,Casa Manganizza,,,hamlet,node
534846343,Cjasis Marculin,,Case Marcolin,,,locality,node
3640853135,Cjasis Marculins,,Case Marcolini,,,neighbourhood,node
12582930047,Cjasis Osôf,,Case Osoppo,,,locality,node
1504261305,Cjasis Pittini,,Case Pittini,,,hamlet,node
5775275268,Cjasis Polzin,,Case Polzin,,,isolated_dwelling,node
1799595955,Cjasis Riûi Blancs,,Case Rivoli Bianchi,,,isolated_dwelling,node
1286236520,Cjasis Saralis,,Case Saralis,,,locality,node
3861474875,Cjasis Selva,,Case Selva,,,isolated_dwelling,node
2960924938,Cjasis Sfiligoi,,Case Sfiligoi,,,isolated_dwelling,node
1461469225,Cjasis Simoncel,,Case Simoncello,,,hamlet,node
3246235707,Cjasis Tolazzi,,Case Tolazzi,,,locality,node
11336204159,Cjasis Tossut,,Case Tossut,,,isolated_dwelling,node
2619436303,Cjasis Val,,Case Val,,,locality,node
2492922606,Cjasis Zucchetti,,Case Zucchetti,,,locality,node
1687114133,Cjasis dai Cjandets,,Case Chiandetti,,,locality,node
1674917146,Cjasis dai Tonins,,Case Tonini / Cjasis dai Tonins,,,hamlet,node
7366731021,Cjasis dal Bivio,,Case del Bivio,,,neighbourhood,node
3640863458,Cjasis dal Cjason,,Case del Casone,,,isolated_dwelling,node
492059978,Cjasis dal Eremite,,Case dell'Eremita / Rumitišče,Jeremitišče,,hamlet,node
1722054191,Cjasis dal Puint,,Ponte della Delizia,,,village,node
1436626545,Cjasis de Roie,,Case della Roggia,,,neighbourhood,node
3485146949,Cjasis di Picot,,Case di Picotti,,,locality,node
4261545879,Cjasis di Tûl,,Case di Tul,,,locality,node
863052810,Cjasiât,,Casiacco,,,village,node
1404864793,Cjasotis,,Chiasottis,,,village,node
1451904406,Cjassiis,Cjassies,Chiassis,,,hamlet,node
66503187,Cjassà,,Cassacco,,,village,node
2001271275,Cjastelîr di Varian,,Castelliere di Variano,,,isolated_dwelling,node
5279679790,Cjastenêt,,Chiasteneto,,,locality,node
4859406252,Cjastenêt,,Ciastenet,,,locality,node
498737132,Cjasteons,,Castions,,,village,node
524377407,Cjasteons di Muris,,Castions delle Mura,,,village,node
4570786013,Cjasteons di Strade,,Castions di Strada,,,village,node
1714358682,Cjastiel,,Castello di Aviano,,,village,node
10990129172,Cjastilîr,,Castelliere,,,village,node
1849037237,Cjasut,,Casut / Cjasut,,,village,node
3640619835,Cjasâi Batifier,,Casali Battiferro,,,hamlet,node
3644003226,Cjasâi Bergum,,Casali Bergum,,,isolated_dwelling,node
2064693230,Cjasâi Blanchins,,Casali Bianchini,,,hamlet,node
3640834431,Cjasâi Blasigh,,Casali Blasigh,,,isolated_dwelling,node
3891329236,Cjasâi Bolparis,,Casali Volpares,,,isolated_dwelling,node
3485146951,Cjasâi Bolzenaris,,Casolari Bolzenaris,,,locality,node
8287909998,Cjasâi Botoe,,Casali Battoia,,,isolated_dwelling,node
1288944470,Cjasâi Braide,,Casali Braide,,,hamlet,node
1461469199,Cjasâi Brate,,Casali Bratta,,,hamlet,node
2471940349,Cjasâi Cecut,,Casali Cecut,,,hamlet,node
912111639,Cjasâi Comugne Marcotti,,Casali Comugne Marcotti,,,isolated_dwelling,node
2405137557,Cjasâi Cos,,Casali Cos,,,isolated_dwelling,node
3833483492,Cjasâi Crapiz,,Casali Crapiz,,,hamlet,node
8287955883,Cjasâi Cuei,,Casali Colle,,,hamlet,node
11723893632,Cjasâi Cuel,,Casali Colle,,,isolated_dwelling,node
2339320628,Cjasâi Dose,,Casali Dose,,,isolated_dwelling,node
3891329227,Cjasâi Isule,,Casali Isola,,,isolated_dwelling,node
8446215958,Cjasâi Jacob,,Casali Jacob / Cjasâi Jacob,,,isolated_dwelling,node
938760991,Cjasâi Lini,,Casali Lini,,,hamlet,node
12213573108,Cjasâi Lonçan,,Casali Lonzano,,,isolated_dwelling,node
3389134004,Cjasâi Maden,,Casali Maden,,,isolated_dwelling,node
3917289909,Cjasâi Maion,,Casali Maione,,,isolated_dwelling,node
12213549039,Cjasâi Maline,,Casali Malina,,,isolated_dwelling,node
1436637680,Cjasâi Maniassi Tedeschi,,Casali Maniassi Tedeschi,,,neighbourhood,node
8287909999,Cjasâi Marchet,,Casali Marchetti,,,hamlet,node
7648779761,Cjasâi Mauro,,Casali Mauro,,,isolated_dwelling,node
2339320629,Cjasâi Menot,,Casali Menot,,,isolated_dwelling,node
9078951933,Cjasâi Miani,,Casali Miani,,,isolated_dwelling,node
3891329229,Cjasâi Moreton,,Casali Moretton,,,isolated_dwelling,node
3972167910,Cjasâi Mulin,,Casali Mulino,,,isolated_dwelling,node
3640619836,Cjasâi Mulin di Cainero,,Casali Molino Cainero,,,neighbourhood,node
8712718610,Cjasâi Noans,,Casali Noans,,,locality,node
3020134537,Cjasâi Nonis,,Casali Nonis,,,hamlet,node
1274045839,Cjasâi Oselin,,Casali Osellin,,,hamlet,node
2471833868,Cjasâi Palût,,Cjasâi Palût,,,isolated_dwelling,node
3891329231,Cjasâi Palût di Çampe,,Casali Paludo Sinistra,,,isolated_dwelling,node
1674920833,Cjasâi Pic,,Casali Picco,,,hamlet,node
1136060992,Cjasâi Piluch,,Casolari Piluch,,,isolated_dwelling,node
1573091056,Cjasâi Pitassi,,Casali Pitassi,,,isolated_dwelling,node
1504261286,Cjasâi Pividori,,Casali Pividori,,,hamlet,node
6735162179,Cjasâi Prese,,Casali Presa,,,isolated_dwelling,node
1461469220,Cjasâi Rovere,,Casali Rovere,,,hamlet,node
3808314097,Cjasâi San Vît,,Casali San Vito,,,hamlet,node
2064693229,Cjasâi San Zenon,,Casali San Zenone,,,hamlet,node
2471938866,Cjasâi Segatt,,Casali Segat,,,hamlet,node
9182860892,Cjasâi Selve,,Casali Selva,,,isolated_dwelling,node
3891329237,Cjasâi Sucule,,Casali Zuccola,,,neighbourhood,node
3891329233,Cjasâi Tignude Regjine,,Casali Tenuta Regina,,,isolated_dwelling,node
4112312122,Cjasâi Trabanis,,Casali Trabanis,,,hamlet,node
3891329234,Cjasâi Valdariis,,Casali Valderie,,,isolated_dwelling,node
11940688515,Cjasâi Vene,,Casali Vena,,,hamlet,node
1136060930,Cjasâi Vinadie,,Casolari Vinadia,,,isolated_dwelling,node
2337835714,Cjasâi Volte,,Casali Volta,,,isolated_dwelling,node
1136061136,Cjasâi Zanus,,Casali Zanussi,,,isolated_dwelling,node
9131293187,Cjasâi Zapoga,,Casali Zapoga,,,hamlet,node
1604110799,Cjasâi dal Mol,,Casali del Mol,,,isolated_dwelling,node
7648781618,Cjasâi de Roe,,Casali della Roggia,,,hamlet,node
2161127395,Cjasâi di Biri,,Località Casali Birri,,,isolated_dwelling,node
1461469203,Cjasâi di Franceschinis,,Casali Franceschinis,,,hamlet,node
1116027100,Cjasâi di Vendoi,,Casali di Vendoglio,,,hamlet,node
3895136551,Cjasâi Çorut,,Casali Zorutti,,,isolated_dwelling,node
2376796805,Cjasâl Avaris,,Casolare Avaris,,,locality,node
2376794798,Cjasâl Cjavalaria,,Casolare Cavallaria,,,isolated_dwelling,node
2627149359,Cjasâl Cuel Bareit,,Casolare Colbareit,,,isolated_dwelling,node
2627149360,Cjasâl Cuel Bernaz,,Casolare Colbernac,,,isolated_dwelling,node
3894285282,Cjasâl Davuatri,,Casolare Avoltri,,,isolated_dwelling,node
3997096445,Cjasâl Frata,,Casolare Fratta,,,isolated_dwelling,node
3997107062,Cjasâl Furisine,,Casolare Furisina,,,isolated_dwelling,node
2878176851,Cjasâl Lunas,,Casolare Lunas,,,locality,node
3997096446,Cjasâl Luviais,,Casolare Luviais,,,locality,node
2627149361,Cjasâl Midîl,,Casolare Midil,,,locality,node
912111623,Cjasâl Moreâl,,Casale Moreale,,,locality,node
2471986333,Cjasâl Muez,,Casali Muez,,,hamlet,node
3997096449,Cjasâl Soncleva,,Casolare Soncleva,,,isolated_dwelling,node
3997096450,Cjasâl Staliros,,Casolare Staliros,,,isolated_dwelling,node
3997096451,Cjasâl Val di Crous,,Casolare Val di Crous,,,isolated_dwelling,node
2360398131,Cjasâl Zouf,,Casolare Zouf,,,isolated_dwelling,node
1356581311,Cjasâs,,Casaso / Cjasâs,,,hamlet,node
541958,Cjaudistrie,,Capodistria,Koper,,municipality,relation
6283475001,Cjaulas,,Cjaulas,,,locality,node
1223678108,Cjaulis,Cjauias,Chiàulis,,,village,node
1388329762,Cjaulis,Cjaules,Chiaulis,,,hamlet,node
6283475000,Cjaulutas,,Cjaulutas,,,locality,node
1329738846,Cjaurià,,Caporiacco,,,village,node
64778759,Cjaurlis,,Caorle,,,town,node
1675777,Cjaurêt,,Caporetto,Kobarid,Karfreit,municipality,relation
927267012,Cjavalì,,Cavalicco,,,village,node
5306447932,Cjavalîr,,Chiavalir,,,locality,node
5290479886,Cjavalòt,,Cavallotto,,,locality,node
66503216,Cjavaç,,Cavazzo Carnico,,,village,node
4332672781,Cjaveglat,,Cjaveglat,,,locality,node
477241662,Cjavençan,Cjavensan,Cavenzano,,,hamlet,node
1830498370,Cjavriis,,Chiavris,,,neighbourhood,node
5820482361,Cjavrâr,,Capraio,,,isolated_dwelling,node
3734195680,Cjavujgnis,,Cjavujgnis,,,isolated_dwelling,node
66502996,Cjavàs,,Cavasso Nuovo / Cjavàs,,,village,node
1299576658,Cjaçâs,,Cazzaso / Cjaçâs,,,hamlet,node
1432204562,Cjevulis,Cjevoles,Chievolis / Cjevules,,,hamlet,node
6283474924,Cjiouts Disora,,Cjiouts Disora,,,locality,node
2430748637,Cjiscjel di Tumieç,,Castello di Tolmezzo,,,locality,node
684374097,Cjiscjerne,,Cisterna,,,village,node
2591334159,Cjistelîr,,Castellerio / Cjistilîr,,,village,node
1329738847,Cjistiel,,Castello,,,neighbourhood,node
775792802,Cjistiel di Porpêt,,Castello,,,village,node
1460518423,Cjolos,,Ciolos,,,hamlet,node
66502799,Cjons,,Chions,,,village,node
2148303863,Cjopresut,,Ciopresut,,,isolated_dwelling,node
66503099,Cjopris,,Chiopris,,,village,node
6283474962,Cjouts,,Cjouts,,,locality,node
2556120498,Cjâs Disore,,Malga Chias di sopra alta,,,locality,node
2556120499,Cjâs di Mieç,,Malga Chias di sopra bassa,,,locality,node
1309300893,Cjôt,Cjout,Chiout,,,hamlet,node
1992241334,Cjôt di Gus,,Chiout Goliz,,,isolated_dwelling,node
893938449,Cjôt di Zucuìn,,Chiout Zucuin,,,hamlet,node
1229687876,Cjù Cali,,Chiout Cali,,,village,node
1027232040,Cjù Martin,,Chiout Martin,,,hamlet,node
2581036438,Cjù Michêl,,Chiout Michel,,,isolated_dwelling,node
1992241335,Cjù Pupin,,Chiout Pupin,,,isolated_dwelling,node
1309300941,Cjù di Gus,Cjù di Gusj,Chiout di Gus,,,hamlet,node
893938463,Cjù di Pupe,,Chiout di Pupe,,,hamlet,node
354640206,Clabuçâr,,Clabuzzaro,Brieg,,hamlet,node
850987773,Cladrecis,,Cladrecis,Seucè,,hamlet,node
1716888341,Clap,,Clap,Podrata,,village,node
1455269907,Clap Piçul,,Clap Piccolo,,,locality,node
477343657,Clauian,,Clauiano,,,village,node
66502865,Clausêt,Clausiet,Clauzetto / Clausêt,,,village,node
66502883,Claut,Cjolt,Claut,,,village,node
1297033843,Clavais,Clavaias,Clavais,,,hamlet,node
6319304155,Cleulis,Cleulas,Cleulis / Cleulas,,,hamlet,node
1521623838,Cleulis Centri,Cleulas Centri,Cleulis Centro,,,hamlet,node
3833973886,Cleva Disora,,Cleva di Sopra,,,isolated_dwelling,node
2072787445,Cleva Disot,,Cleva di Sotto,,,isolated_dwelling,node
4332672782,Cloupa,,Cloupa,,,locality,node
779979240,Cludini,,Cludinico / Cludini,,,village,node
2186915346,Cocau,,Coccau,Kokova,Goggau,village,node
703347095,Cocau disore,,Coccau di Sopra,Gornja Kokova,Obergoggau,hamlet,node
1700732151,Cocau disot,,Coccau di Sotto,Dolnja Kokova,Untergoggau,hamlet,node
6283474887,Cocussute,,Cocussute,,,locality,node
859292339,Coder,,Coderno,,,village,node
66503208,Codroip,,Codroipo,,,town,node
376674165,Codromaz,,Codromaz,Kodarmaci,,hamlet,node
2125656204,Codês,,Codesio,,,hamlet,node
2232331669,Colombare,Colombara,Colombara / Colombare,,,isolated_dwelling,node
13433476863,Coloret,,Colloredo,,,locality,node
452419218,Colorêt di Montalban,,Colloredo di Monte Albano,,,village,node
443011116,Colorêt di Prât,,Colloredo di Prato,,,village,node
504329371,Colorêt di Sufumberc,Colorêt,Colloredo di Soffumbergo,,,hamlet,node
8325963549,Colugne,,Cologna / Colugne,,,neighbourhood,node
782012251,Colze,,Colza,,,hamlet,node
66503206,Comelians,,Comeglians,,,village,node
6312578859,Comende,Comenda,Commenda / Comende,,,isolated_dwelling,node
11449481064,Comunâi,,Località Comunali,,,neighbourhood,node
64778766,Concuardie,,Concordia Sagittaria,,,village,node
4875547320,Confin di Mernic,,Valico di Mernico,,,locality,node
1604956437,Congjâl,,Colgallo / Congjal,,,village,node
322751728,Conoglan,,Conoglano,,,hamlet,node
1447524393,Contron,,Contron,,,hamlet,node
6283474377,Convais,,Convais,,,locality,node
6239648674,Coos,,Coos,,,hamlet,node
498463340,Corbulon,,Corbolone,,,hamlet,node
66502868,Cordenons,,Cordenons,,,town,node
66502897,Cordovât,,Cordovado,,,village,node
775792794,Corgnûi,Corgnôi,Corgnolo,,,village,node
66502733,Cormons,,Cormons,Krmin,Kremaun,village,node
1830499307,Cormôr Alt,,Cormôr Alto,,,village,node
1830499306,Cormôr Bas,,Cormôr Basso,,,village,node
1480011621,Cornoçai,Cornossai,Cornazzai,,,hamlet,node
304050646,Corone,Corona,Corona,,,hamlet,node
835715232,Cortâl,,Cortale,,,village,node
1995054561,Corve,Corva,Corva,,,hamlet,node
2575966890,Corve,,Corva,,,village,node
513792550,Cose,Cosa,Cosa,,,village,node
66503394,Cosean,,Coseano,,,village,node
1029655358,Coseanet,,Coseanetto,,,hamlet,node
353878532,Cosize,,Cosizza,Kosca,,hamlet,node
384815234,Cosson,,Cosson,Košoni,,hamlet,node
492031410,Costabona,,Costabona / Koštabon,Koštabon,,hamlet,node
2440282684,Cotel,,Cotel,,,locality,node
2478217272,Craorêt,,Craoretto,,,hamlet,node
384814490,Cras,,Cras,,,hamlet,node
477241660,Cravuì,Crauì,Crauglio,,,village,node
2634124259,Crep,,Creppi,,,isolated_dwelling,node
1110613846,Cret Néri,,Cret Nero,,,locality,node
6283474943,Cret di Clugjar,,Cret di Clugjar,,,locality,node
2878176856,Creta,,Rocca Creta,,,locality,node
1110616122,Crete Stuarte,,Creta Storta,,,locality,node
1594736102,Crocare,Crocara,Crocara,,,isolated_dwelling,node
912111618,Crosade,,Località Crosada / Localitât Crosade,,,hamlet,node
8755893438,Crosade de autostrade di Palme,,Nodo autostradale di Palmanova,,,locality,node
2301688030,Crosara,,Crociera di San Floriano / Crosara,,,hamlet,node
1692059156,Crosaris,,Crosere,,,hamlet,node
353878094,Crostù,,Crostù,Hrastovlje,,village,node
1451230421,Crôs,Crôsj,Croce,,,neighbourhood,node
4859638780,Crôs di Buri,,Cros di Buri,,,locality,node
927267005,Cuals,,Qualso,,,village,node
2291291448,Cuals Gnûf,,Qualso Nuovo,,,locality,node
66503204,Cuar di Rosacis,,Corno di Rosazzo,,,village,node
6283474951,Cuarbui,,Cuarbui,,,locality,node
1752677222,Cuarnap,,Cornappo,Karnahta,,village,node
4332672783,Cuarnissit,,Cuarnissit,,,locality,node
6283474891,Cuastesui,,Cuastesui,,,locality,node
1323358004,Cuc,,Cucco,Kuk,Gugg,hamlet,node
1714807725,Cucane,,Cuccana,,,village,node
1057498282,Cudugnele,,Codugnella,,,hamlet,node
835975129,Cuel,,Colle,,,village,node
859052132,Cuel,,Colle / Cuel,,,hamlet,node
2254635054,Cuel Furmian,,Località Cuel Furmian,,,isolated_dwelling,node
7208736265,Cuel dai Gjàis,,Cuel dai Giais,,,locality,node
6283474912,Cuel dai Muinis,,Cuel dai Muinis,,,locality,node
2752261367,Cuel di Cjamp,,Cuel di Chiamp,,,locality,node
2961733053,Cuel di Malesêt,Cuel di Malesjeit,Cuel di Melescheit,,,locality,node
1465067625,Cuelalt,,Collalto,,,village,node
5309243780,Cuesta Plana,,Costa Plana,,,locality,node
1770234335,Cueste,Cuosta,Costa,,,village,node
2448604313,Cueste,,Costa,,,neighbourhood,node
871089568,Cueste,Cuesta,Costa / Cueste,,,hamlet,node
1461469237,Cueste,,Costa,,,hamlet,node
3299476482,Cueste Cjasarie,,Costa Chiasarie,,,locality,node
2610660165,Cueste Lungje,,Stavoli di Costalunga,,,locality,node
6283475038,Cueste Minôr,,Cueste Minôr,,,locality,node
1536825278,Cueste Mulin,,Costamolino,,,hamlet,node
892525473,Cueste Sachet,,Costa Sacchetto,,,isolated_dwelling,node
6283474910,Cueste di Naraseit,,Costa di Naraseit,,,locality,node
786900532,Cueste di Sofumberc,Cuesta,Costa,Podgrad,,hamlet,node
859055768,Cuestebeorcje,,Costabeorchia,,,hamlet,node
1624444435,Cuestelungje,,Costalunga,Vila,,hamlet,node
1279170929,Cuesteplane,,Costapiana,Raune,,hamlet,node
1504261345,Cuie,,Coia,,,hamlet,node
1504261340,Cuie di Là,,Coia di Là,,,hamlet,node
785732171,Culine,Culino,Collina,,,hamlet,node
785732098,Culine Piçule,Culino Piçulo,Collinetta,,,hamlet,node
66503023,Culture,Cultura,Coltura / Culture,,,village,node
306788567,Culugne,,Colugna,,,village,node
1111948982,Culurumiz,,Collerumiz / Culurumiz,,,village,node
1184183467,Cumierç,,Comerzo,,,hamlet,node
12546632237,Cumunâi,,Comunale / Copece,,,isolated_dwelling,node
3735706838,Cumunâi,,Comunale,,,isolated_dwelling,node
1726662992,Cunturate,,Cuturate,,,locality,node
471951939,Curitis,,Coritis / Korito,Korito,,hamlet,node
1027169232,Curnin,,Cornino,,,village,node
1404864795,Curtiel,,Cortello,,,hamlet,node
6283474963,Curvignas,,Curvignas,,,locality,node
3630800829,Curvilan,,Case Collevillano,,,neighbourhood,node
498737134,Cusan,Cudhan,Cusano,,,village,node
1405904850,Cussignà,,Cussignacco,,,village,node
3846444584,Cuviis,,Cuviis,,,isolated_dwelling,node
3788944346,Cuâdris,,Quadri,,,isolated_dwelling,node
2448611216,Cuâs,,Quas,,,isolated_dwelling,node
6283474378,Daas,,Daas,,,locality,node
66503164,Dael,,Aiello del Friuli,,,village,node
1432204553,Dal Blanc,,Del Bianco,,,hamlet,node
779874501,Daleniis,Dalenies,Allegnidis,,,hamlet,node
815509722,Dales,,Alesso,,,village,node
1465796771,Dalnì,,Alnicco,,,village,node
2467902606,Damarie,,Damaria,,,locality,node
66503311,Damâr,,Amaro,,,village,node
1531030061,Dandul,,Dandolo di Sopra,,,hamlet,node
2159763149,Dandul di Sot,,Dandolo di Sotto,,,isolated_dwelling,node
64778772,Danon,,Annone Veneto,,,village,node
9624222655,Daprât,,Aprato,,,hamlet,node
66502972,Darbe,Darba,Arba / Darbe,,,village,node
835545607,Darcjan Disore,,Arcano Superiore,,,hamlet,node
835537517,Darcjan Disot,,Arcano Inferiore,,,hamlet,node
471640146,Dardâc,,Dardago,,,village,node
2649633993,Daris,,Aris,Darež,,neighbourhood,node
66503319,Darte,,Arta Terme,,,village,node
66503388,Dartigne,,Artegna / Dartigne,,,village,node
66502845,Darzin,,Arzene,,,village,node
513802745,Darzinut,,Arzenutto,,,village,node
1451230422,Dasais,Dasaia,Osais,,,hamlet,node
2441726133,Dassaias,,Case Assais,,,isolated_dwelling,node
7314741807,Daupe,,Borgo Aupa,,,neighbourhood,node
1451904396,Davai,,Avaglio,,,hamlet,node
1297033839,Davaste,Davasta,Ovasta,,,hamlet,node
66502815,Davian,Pleif,Aviano,,,village,node
782566048,Davosâs,Davosjâs,Avosacco,,,hamlet,node
1451230420,Davouse,Davousa,Avausa,,,hamlet,node
66503412,Davâr,,Ovaro,,,village,node
1389833472,Davôtri,Davuatri,Avoltri,,,village,node
1288944388,Daçan,,Azzano,,,hamlet,node
66502967,Daçan di Pordenon,,Azzano Decimo,,,town,node
927267041,Dedeà,,Adegliacco,,,village,node
13135738643,Delbàs,,Dalbasso,,,locality,node
1521623857,Denglâr Disore,,Englaro di Sopra,,,hamlet,node
2560167000,Denglâr Disot,,Englaro di Sotto,,,isolated_dwelling,node
817842315,Dentessan,,Entesano,,,hamlet,node
1411386308,Dentramp,,Entrampo,,,hamlet,node
781924864,Desemon Disore,Desemon Disora,Esemon di Sopra,,,hamlet,node
2440168850,Desemon Disot,,Esemon di Sotto,,,hamlet,node
1322406043,Deveà,,Aveacco,,,hamlet,node
1463877034,Deveà,,Borgo Deveacco,,,hamlet,node
779148569,Dieç,,Illegio / Dieç,,,hamlet,node
66503202,Dignan,,Dignano,,,village,node
1412425519,Dilignidis,Dilignidas,Dilignidis,,,hamlet,node
66503196,Dimpeç,,Ampezzo,,Petsch,village,node
782566077,Dimplan,,Piano d'Arta,,,hamlet,node
1137770360,Dimponç,,Imponzo,,,village,node
3246235718,Dincuan,,Rosa dei Venti,,,isolated_dwelling,node
1437956747,Dinglagne,Dinglagna,Borgata Inglagna / Borc Dinglagna,,,neighbourhood,node
1223678123,Dintissans,Dintissjans,Intissans,,,village,node
829549341,Diplis,,Ipplis,,,village,node
8636507338,Disint,,Disint,,,hamlet,node
485789222,Distrà,,Istrago / Distrà,,,village,node
1290700743,Divilin,,Invillino,,,village,node
1356581537,Diôr,,Dioor,,,isolated_dwelling,node
66502741,Dobardò,,Doberdò del Lago,Doberdob,,village,node
1326925956,Dobie,,Dobbia,,,hamlet,node
2283201900,Dodois,,Dodois,,,isolated_dwelling,node
66503200,Dogne,,Dogna,Dunja,,village,node
513792547,Dograve,Dograva,Aurava,,,village,node
2150310605,Dolaças,,Dolacis,,,locality,node
274528558,Dolegnan,,Dolegnano / Dolegnan,,,village,node
3895136556,Dolegne Disore,Dolegna Disora,Dolegna di Sopra,,,neighbourhood,node
66502748,Dolegne dal Cuei,Dolegna dal Cuei,Dolegna del Collio,Dolenje,,village,node
513375940,Domanins,,Domanins,,,village,node
785731472,Dondrasse,Dondrassa,Andrazza,,,hamlet,node
884675942,Dordole,,Dordolla / Dordole,,,village,node
5309243820,Dos Zouf,,Dosso Zouf,,,locality,node
498737136,Dovolêt,Dovoleit,Ovoledo / Dovolêt,,,village,node
66503174,Drencje,,Drenchia,Dreka,,village,node
1110616688,Drendêsime,,Drendesima,,,locality,node
779161693,Drentus,,Drentus,,,isolated_dwelling,node
4153873654,Dreon,,Dreon,,,hamlet,node
2441728236,Duebis,Dueibas,Dueibis,,,locality,node
353876438,Dughe,,Dughe,Duge,,hamlet,node
276436980,Duin,,Duino,Devin,Thübein,village,node
863034406,Duminisie,,Dominisia / Duminisie,,,hamlet,node
498737131,Durcinins Disore,Dursinins Disora,Orcenico Superiore,,,village,node
498737135,Durcinins Disot,Dursinins Disot,Orcenico Inferiore,,,village,node
965437003,Durgnês,Durgneis,Orgnese / Durgnês,,,village,node
1213716573,Duride,Durida,Durida,,,isolated_dwelling,node
1012099939,Durlasse,,Driolassa,,,village,node
771209173,Dusà,,Usago / Dusà,,,village,node
782194427,Dôtris,,Oltris,,,hamlet,node
66503147,Enemonç,,Enemonzo,,,village,node
66503391,Faedis,,Faedis,Fojda,,village,node
2218266401,Fagnigule,,Fagnigola,,,village,node
1432204566,Faidone,Faidona,Faidona / Faidone,,,hamlet,node
1866310143,Faltron,,Feltrone,,,hamlet,node
66502904,Fane,Fana,Fanna / Fana,,,village,node
3631029752,Farcadicis,,Località Farcadizze,,,isolated_dwelling,node
66502746,Fare,Fara,Farra d'Isonzo,Fara,,village,node
1590365312,Farele,Farela,Farella / Farele,,,isolated_dwelling,node
1027161851,Farle,,Farla,,,village,node
1157638691,Faugnà,Fognà,Faugnacco,,,village,node
11778659448,Favriis,,Borgo Fabbria,,,hamlet,node
552326640,Favuîs,,Fauglis,,,village,node
66503367,Feagne,,Fagagna,,,village,node
6283475002,Fede,,Fede,,,locality,node
