id,name:it,name:fur,loc_name:fur,name:sl,name:de,place,kind
3407145755,Stavolo del Meni,Stâli di Meni,,,,locality,node
3363254199,Malga Chiavoleit,Malghe Cjavolêt,Malghe Cjavoleit,,,locality,node
3387743079,Budignacco / Budignac,Budignàc,,,,locality,node
3485146949,Case di Picotti,Cjasis di Picot,,,,locality,node
3485146951,Casolari Bolzenaris,Cjasâi Bolzenaris,,,,locality,node
3485146958,Stavoli della Congregazione,Stâi da le Congregazion,,,,locality,node
3487578720,Stavoli Val di Sotto,Stâi Valdisot,,,,locality,node
3569583193,Case Cormons,Cjasis Cormons,,,,isolated_dwelling,node
3615206299,Riolada di Sopra / Riulade di Sore,Riulade di Sore,,,,isolated_dwelling,node
3619689476,Poianis,Poianis,,,,neighbourhood,node
3619689479,Tercimonte,Tarcimont,,,,isolated_dwelling,node
3630800829,Case Collevillano,Curvilan,,,,neighbourhood,node
3630921079,Borgo Canal del Ferro / Cjanâl dal Fier,Cjanâl dal Fier,Cjanâl dal Fiar Disot,,,hamlet,node
3630921080,Case Cuarde,Cjasis Cuarde,,,,isolated_dwelling,node
3631029752,Località Farcadizze,Farcadicis,,,,isolated_dwelling,node
3631168388,Borgo Pont'Ellero,Borc Pont'Ellero,,,,neighbourhood,node
3631168389,Case Canale Alto,Cjanâl Alt,,,,isolated_dwelling,node
3636712074,Vallemontana / Valdimontane,Valdimontane,,,,hamlet,node
3640834431,Casali Blasigh,Cjasâi Blasigh,,,,isolated_dwelling,node
3640853135,Case Marcolini,Cjasis Marculins,,,,neighbourhood,node
3640863458,Case del Casone,Cjasis dal Cjason,,,,isolated_dwelling,node
3644003226,Casali Bergum,Cjasâi Bergum,,,,isolated_dwelling,node
3640619835,Casali Battiferro,Cjasâi Batifier,,,,hamlet,node
3640619836,Casali Molino Cainero,Cjasâi Mulin di Cainero,,,,neighbourhood,node
3655715310,Stavoli Pale di Miez,Stâi Pale di Mieç,,,,locality,node
3660407489,Borgo Riosecco,Borc Rossec,,,,neighbourhood,node
3687802576,Ca' Anfora,Anfure,Anfura,,,isolated_dwelling,node
3687818059,Case Salmastro,Salmastri,,,,isolated_dwelling,node
3710139187,Stavoli Val di Sopra,Stâi Valdisore,,,,locality,node
3661828564,Cao Malnisio,Cao Malnîs,Cao Malnìs,,,hamlet,node
3734195680,Cjavujgnis,Cjavujgnis,,,,isolated_dwelling,node
3735640281,Località Molino San Giovanni,Mulin San Zuan,,,,hamlet,node
3735706838,Comunale,Cumunâi,,,,isolated_dwelling,node
3726670398,Località Davaras,A Davàras,A Davâras,,,isolated_dwelling,node
3727355088,Baufie,Baufie,,,,neighbourhood,node
3727401837,Sampuont,Sampuont,,,,neighbourhood,node
3727431308,Località Tavarons,Localitât Tavarons,,,,neighbourhood,node
3727431309,la Ropa,Ropa,,,,neighbourhood,node
3727433828,Varmost,Varmost,,,,locality,node
3766912992,Borgo Monte,Borc Mont,,,,hamlet,node
3788944343,Flour,Flour,,,,isolated_dwelling,node
3788944344,Pian della Mussa,Plan da le Musse,,,,isolated_dwelling,node
3788944345,Piel,Piel,,,,isolated_dwelling,node
3788944346,Quadri,Cuâdris,,,,isolated_dwelling,node
3808314097,Casali San Vito,Cjasâi San Vît,,,,hamlet,node
3809750714,Molin Nuovo,Mulin di Dûs,,,,hamlet,node
3812618174,Molmentet / Molmentêt,Molmentêt,,,,isolated_dwelling,node
3812618596,Torlano di sopra / Torlan Disore,Torlan Disore,,,,isolated_dwelling,node
3833483492,Casali Crapiz,Cjasâi Crapiz,,,,hamlet,node
3834131217,Stravignan,Stravignan,,,,isolated_dwelling,node
3838829608,San Martino,Sant Martin,,,,locality,node
3833971444,Martin,Martin,,,,isolated_dwelling,node
3833971447,Pagnach,Pagnac,,,,isolated_dwelling,node
3833973883,Brandolin,Brandulin,,,,isolated_dwelling,node
3833973886,Cleva di Sopra,Cleva Disora,,,,isolated_dwelling,node
3833973893,Sghittosa di Sotto,La Sghitose Disot,La Sghitosa Disot,,,isolated_dwelling,node
3833973894,Sgualdin,Svualdin,,,,locality,node
3845023295,Pradis,Pradis,,,,isolated_dwelling,node
3845023296,Località Podere,Localitât Podêr,,,,isolated_dwelling,node
3846445058,Presa,Prese,,,,isolated_dwelling,node
3846444580,Campanile,Cjampanîl,,,,locality,node
3846444582,Centro Sportivo,Centri Sportîf,,,,neighbourhood,node
3846444583,Chiandalis,Cjandalis,,,,isolated_dwelling,node
3846444584,Cuviis,Cuviis,,,,isolated_dwelling,node
3857779658,Località Bant,Bant,,,,isolated_dwelling,node
3861474875,Case Selva,Cjasis Selva,,,,isolated_dwelling,node
3867714641,Modeano,Modean,,,,isolated_dwelling,node
3875037629,Località Boscat,Boscat,,,,isolated_dwelling,node
3875037630,Località Molino di Sotto,Mulin Disot,,,,isolated_dwelling,node
3875037631,Località Zavattina,Çavatine,,,,isolated_dwelling,node
3876052146,Bevazzana,Bevaçane,Bevassana,,,village,node
3891329227,Casali Isola,Cjasâi Isule,,,,isolated_dwelling,node
3891329229,Casali Moretton,Cjasâi Moreton,,,,isolated_dwelling,node
3891329230,Casali Paludo Destra,Cjasai Palût di Diestre,,,,isolated_dwelling,node
3891329231,Casali Paludo Sinistra,Cjasâi Palût di Çampe,,,,isolated_dwelling,node
3891329232,Casali Paludo di Mezzo,Cjasai Palût di Mieç,,,,isolated_dwelling,node
3891329236,Casali Volpares,Cjasâi Volpares,,,,isolated_dwelling,node
3891329237,Casali Zuccola,Cjasâi Sucule,,,,neighbourhood,node
3891438236,Aonedis,Savonelis,Savoneles,,,hamlet,node
3893391300,Salise,Salise,,,,neighbourhood,node
3895136551,Casali Zorutti,Cjasâi Çorut,,,,isolated_dwelling,node
3895136552,Località Cerò / Localitât Zerò,Zerò,,,,isolated_dwelling,node
3895136553,Cime di Dolegna,Zimis di Dolegna,,,,locality,node
3895136556,Dolegna di Sopra,Dolegne Disore,Dolegna Disora,,,neighbourhood,node
3895140357,Perilla,Perila,,,,isolated_dwelling,node
3895140358,Petrus,Petrus,,,,isolated_dwelling,node
3896252739,Molevana,Molevane Disore,Molevana Disora,,,locality,node
3896370371,Bombas,il Bombâs,,,Bombasch,isolated_dwelling,node
3896370377,Passo Pramollo,Pas di Pramuel,,,Nassfeldpass,locality,node
3896603914,Gredic,Grediç,,,,isolated_dwelling,node
3898016457,Chiampon,Cjampon,,,,isolated_dwelling,node
3894087879,Fornaci di Torsa,Fornâs di Torse,,,,locality,node
3894285282,Casolare Avoltri,Cjasâl Davuatri,,,,isolated_dwelling,node
3894285283,Ponte Nuovo,Punt Gnouf,,,,isolated_dwelling,node
3917289908,Bugnins Vecchio,Bugnins Vecjo,,,,hamlet,node
3917289909,Casali Maione,Cjasâi Maion,,,,isolated_dwelling,node
3997096443,Borgata Sottomaleon,Sot Maleon,,,,neighbourhood,node
3997096445,Casolare Fratta,Cjasâl Frata,,,,isolated_dwelling,node
3997096446,Casolare Luviais,Cjasâl Luviais,,,,locality,node
3997096449,Casolare Soncleva,Cjasâl Soncleva,,,,isolated_dwelling,node
3997096450,Casolare Staliros,Cjasâl Staliros,,,,isolated_dwelling,node
3997096451,Casolare Val di Crous,Cjasâl Val di Crous,,,,isolated_dwelling,node
3997096452,Cereis,Cerîs,,,,isolated_dwelling,node
3997103661,Pradiel,Pradiel,,,,isolated_dwelling,node
3997107062,Casolare Furisina,Cjasâl Furisine,,,,isolated_dwelling,node
4011513635,Località Molino di Sopra,Mulin Disore,,,,isolated_dwelling,node
4015956970,Mulino Tininin,Mulin di Tininin,,,,hamlet,node
4015957503,Località Molino Prati / Localitât Mulin dai Prâts,Mulin dai Prâts,,,,isolated_dwelling,node
4028970089,San Rocco / San Roc,San Roc,,,,hamlet,node
3972167910,Casali Mulino,Cjasâi Mulin,,,,isolated_dwelling,node
4116320585,Raspano / Raspan,Raspan,,,,village,node
4130300403,San Gottardo / San Gotart,Sant Gotart,,,,quarter,node
4130376569,Spadacenta,Spadecente,,,,hamlet,node
4141047305,Borgo Zamboni,Zambons,,,,locality,node
4142317663,San Domenico,San Domeni,,,,quarter,node
4153873654,Dreon,Dreon,,,,hamlet,node
4112312118,Borgo Calcina / Cjalcine,Cjalcine,,,,hamlet,node
4112312119,Borgo Muriacco / Borc Murià,Murià,,,,hamlet,node
4112312120,Borgo Pegoraro / Borc Piorâr,Piorâr,,,,hamlet,node
4112312121,Borgo Tampognacco,Tampognà,,,,hamlet,node
4112312122,Casali Trabanis,Cjasâi Trabanis,,,,hamlet,node
4261545879,Case di Tul,Cjasis di Tûl,,,,locality,node
4314951757,Ca' Ospitale,Ospedâl,,,,locality,node
4332672774,Bearç di Pavâr,Bearç di Pavâr,,,,locality,node
4332672775,Bevorcjas,Bevorcjas,,,,locality,node
4332672776,Branc,Branc,,,,locality,node
4332672777,Busa di Moro,Busa di Moro,,,,locality,node
4332672778,Cjalcôr,Cjalcôr,,,,hamlet,node
4332672779,Cjaseria Muarta,Cjaseria Muarta,,,,locality,node
4332672781,Cjaveglat,Cjaveglat,,,,locality,node
4332672782,Cloupa,Cloupa,,,,locality,node
4332672783,Cuarnissit,Cuarnissit,,,,locality,node
4332672785,Folcjâr,Folcjâr,,,,locality,node
4332672786,Lavadôrs,Lavadôrs,,,,locality,node
4332672787,Mol dal Cuarnissit,Mol dal Cuarnissit,,,,locality,node
4332672788,Mol di Crûço,Mol di Crûço,,,,locality,node
4332672889,Mol di Micòs,Mol di Micòs,,,,locality,node
4332672891,Nalbin,Nalbin,,,,locality,node
4332672892,Nànzila,Nànzila,,,,locality,node
4332672894,Plaçota,Plaçota,,,,locality,node
4332672896,Ponta da Muela,Ponta da Muela,,,,locality,node
4332672897,Pontêli,Pontêli,,,,locality,node
4332672898,Prâts di Lâc,Prâts di Lâc,,,,locality,node
4332672900,Subît,Subît,,,,locality,node
4332672901,Taronc,Taronc,,,,locality,node
4332672902,Tramâe,Tramâe,,,,locality,node
4332672903,Turchin,Turchin,,,,locality,node
4332672904,Velestane,Velestane,,,,locality,node
4368246851,Rupis,Lis Rupis,,,,locality,node
4490187881,Borgo Vale,Borc di Vale,,,,hamlet,node
4490190096,Borgo Mase,Borc di Mase,,,,hamlet,node
4502148204,Borgo Marsuris,Borc di Marsuris,,,,isolated_dwelling,node
4506133108,Borgo Lucardi,Borc Lucars,,,,hamlet,node
4509508571,Terzo Bacino,Tierç Bacin,Tiars Bacin,,,hamlet,node
4570786013,Castions di Strada,Cjasteons di Strade,,,,village,node
4625361979,Località Berduce,Berduce,,,,isolated_dwelling,node
4771786997,Madriolo,Madriûl,,,,hamlet,node
4778491999,Località Cortona Bassa / Localitât Cortone Basse,Cartone Basse,Cartona Bassa,,,neighbourhood,node
4778492000,Località Cortona / Localitât Cartone,Cartone,Cartona,,,hamlet,node
4859076412,Sotnavaret,Sotnavarêt,,,,locality,node
4859406252,Ciastenet,Cjastenêt,,,,locality,node
4859406253,Prati di Lonzano,Prâts di Lonzan,,,,locality,node
4859611083,Schialon,Scjalon,,,,locality,node
4859638780,Cros di Buri,Crôs di Buri,,,,locality,node
4859638781,Fossal,Fossâl,,,,locality,node
4860195807,Montelut,La Lût,,,,locality,node
4861541951,Praas,Prâts,,,,locality,node
4885153168,Ronch di Rosazzo,Ronc di Rosacis,,,,locality,node
4937429678,Sella Nevea,Nevee,,Na Žlebeh,,hamlet,node
4897190828,Bosco Giai,Bosc Gjai,,,,locality,node
4875519997,Il Pasco,Il Pasc,,,,locality,node
4875547320,Valico di Mernico,Confin di Mernic,,,,locality,node
4958135989,Sapade,Sapàde,,,Pladen,locality,node
4994511276,Paveon,Paveon,,,,isolated_dwelling,node
5042776658,Grado,Grau,,Gradež,,town,node
5105103055,Rubignacco / Ruvignans,Ruvignans,,,,hamlet,node
5046909611,Capitolo,Cjapitul,,,,neighbourhood,node
5149477896,Villotta,Vilote,Vilota,,,village,node
5243375429,San Marco,San Marc,,,,locality,node
5230690790,Mulino Miceu,Mulin di Miceu,,,,locality,node
5272514368,Valle,Val,,,,locality,node
5272514373,Venchiars,Vencjars,,,,locality,node
5274280165,Ponte Meduna,Puint da la Midune,,,,locality,node
5281828226,Bosco Frau,Bosc Frau,,,,locality,node
5282067021,Bosco Pineta,Bosc Pinade,,,,locality,node
5282107144,Bosco Palis,Bosc Palis,,,,locality,node
5282107145,Bosco Zucchiet,Bosc Çuchiet,,,,locality,node
5282687808,Magredi,Magrêts,,,,locality,node
5283461813,Bosco dei Mantica,Bosc dai Mantica,,,,locality,node
5290479886,Cavallotto,Cjavalòt,,,,locality,node
5290615681,Villanova,Vilegnove,Vilanuova,,,quarter,node
5295730835,Bosco di Formeaso,Bosc di Formeâs,,,,locality,node
5295732547,Bosco Mezalons,Megelons,,,,locality,node
5295735587,Bosco Di Chiaulis,Bosc di Cjaulis,Bosc di Cjaules,,,locality,node
5295739016,Bosc Faeit,Bosc di Faeit,,,,locality,node
5295739488,Bosco La Lunza,Bosc Lunça,,,,locality,node
5295739489,Bosco Palis,Bosc di Pales,,,,locality,node
5295739821,Bosco di Zof,Bosc di Zouf,,,,locality,node
5295743921,Bosco Giai,Bosc Gjai,,,,locality,node
5303272131,San Domenico,Sant Domeni,,,,isolated_dwelling,node
5306447932,Chiavalir,Cjavalîr,,,,locality,node
5309243780,Costa Plana,Cuesta Plana,,,,locality,node
5309243820,Dosso Zouf,Dos Zouf,,,,locality,node
5312618858,Sotto Maleon,Sot Maleon,,,,locality,node
5327071584,Molino,Mulin,,,,locality,node
5327121676,Bosco Chiarandis,Bosc Cjarandis,,,,locality,node
5327126073,Bosco Suttul,Bosc Sutul,,,,locality,node
5327126074,Bosco Questis,Bosc Cuestis,,,,locality,node
5327126075,Bosco Sopra Colaret,Bosc sôra Colareit,,,,locality,node
5327129119,Bosco Bordaglia,Bosc Bordalie,,,,locality,node
5330181709,La Tesa,La Têse,,,,locality,node
5330181720,Battiferro,Batifier,,,,locality,node
5277205287,Gorgazzo / Gorgath,Gorgaç,Gorgath,,,hamlet,node
5279672624,Roia Vecchia,Roie Vecje,,,,locality,node
5279679787,Prati Lunghi,Prâts Luncs,,,,locality,node
5279679788,Braida di Casa,Braide di Cjase,,,,locality,node
5279679789,Ruppa,Rupe,,,,locality,node
5279679790,Chiasteneto,Cjastenêt,,,,locality,node
5360991970,Chiampeis,Cjampeis,,,,locality,node
5393844237,Borgo Viola,Borc Viole,Borc Viola,,,isolated_dwelling,node
5393844240,Località Vìui / Localitât Viui,Viui,,,,hamlet,node
5472865636,Villotta di Visinale,Vilote di Visinâl,,,,village,node
5477552608,Moravissa,Moravissa,,,,neighbourhood,node
5477552612,Streta,la streta,,,,neighbourhood,node
5477552616,Borc dai Fraris,Borc dai Fraris,,,,neighbourhood,node
5477563004,Busin,il bûsin,,,,neighbourhood,node
5477563007,Cortina,la Curtina,,,,neighbourhood,node
5530610330,Betania,Betanie,,,,village,node
5480658544,Borgo Viola,Borc di Viola,,,,neighbourhood,node
5730950633,Selz,Cave di Selz,,Selce,,suburb,node
5749197907,Fratta,Frate,,,,village,node
5775275268,Case Polzin,Cjasis Polzin,,,,isolated_dwelling,node
5775276151,Pontisel,Puntisel,,,,locality,node
5820349564,La Comina / La Cumine,La Cumine,,,,locality,node
5820482361,Capraio,Cjavrâr,,,,isolated_dwelling,node
5836332718,Somp Cuc,Somp Çuc,,,,locality,node
5867618342,Boscat,Boscat,,,,isolated_dwelling,node
5867649376,Casali della Madonna,Madone,Madona,,,isolated_dwelling,node
5867649377,Casali dei Leoni,Ai Leons,,,,isolated_dwelling,node
5999709964,Case Fortin,Cjasis Fortin,,,,locality,node
5828986835,Invilla,Invile,Invila,,,locality,node
5829402622,Visinale di Sopra / Visinâl di Sore,Visinâl di Sore,,,,hamlet,node
5829402623,Visinale di Sotto / Visinâl di Sot,Visinâl di Sot,,,,hamlet,node
6167868350,Fornaci di Mezzo,Fornâs di Mieç,,,,isolated_dwelling,node
6222748445,Vallisella,Valisele,Valisela,,,locality,node
6239648674,Coos,Coos,,,,hamlet,node
6241231601,Romano / Roman,Roman,,,,village,node
6283474371,Pecoi,Pecoi,,,,locality,node
6283474373,Rauts,Rauts,,,,locality,node
6283474374,Cjarvonaris,Cjarvonaris,,,,locality,node
6283474375,Zoval,Zoval,,,,locality,node
6283474376,Broilis,Broilis,,,,locality,node
6283474377,Convais,Convais,,,,locality,node
6283474378,Daas,Daas,,,,locality,node
6283474379,Cjampiut,Cjampiut,,,,locality,node
6283474380,Zumiei,Zumiei,,,,locality,node
6283474381,Cjampons,Cjampons,,,,locality,node
6283474382,Gee,Gee,,,,locality,node
6283474383,Tese,Tese,,,,locality,node
6283474384,Plaits,Plaits,,,,locality,node
6283474885,Ribe,Ribe,,,,locality,node
6283474886,Roncjade,Bracie,,,,locality,node
6283474887,Cocussute,Cocussute,,,,locality,node
6283474888,Bracie,Bracie,,,,locality,node
6283474889,Vore,Vore,,,,locality,node
6283474890,Pingjeis,Pingjeis,,,,locality,node
6283474891,Cuastesui,Cuastesui,,,,locality,node
6283474892,Gjalcicon,Gjalcicon,,,,locality,node
6283474893,Roncuts,Roncuts,,,,locality,node
6283474896,Feuts,Feuts,,,,locality,node
6283474897,Lescjas,Lescjas,,,,locality,node
6283474898,Cjadovârs,Cjadovârs,,,,locality,node
6283474899,Roncjecuâr,Roncjecuâr,,,,locality,node
6283474900,Stavolo Ronchis,Roncjas,,,,locality,node
6283474901,Vaupis,Vaupis,,,,locality,node
6283474902,Negâr,Negâr,,,,locality,node
6283474903,Festâs,Festâs,,,,locality,node
6283474904,Pontarie,Pontarie,,,,locality,node
6283474905,Cjanfinç,Cjanfinç,,,,locality,node
6283474906,Boscut,Boscut,,,,locality,node
6283474907,Ressule,Ressule,,,,locality,node
6283474908,Cjampiel,Cjampiel,,,,locality,node
6283474909,Naraseit,Naraseit,,,,locality,node
6283474910,Costa di Naraseit,Cueste di Naraseit,,,,locality,node
6283474911,Visinâs,Visinâs,,,,locality,node
6283474912,Cuel dai Muinis,Cuel dai Muinis,,,,locality,node
6283474913,Naraseit,Naraseit,,,,locality,node
6283474923,Grignep,Grignep,,,,locality,node
6283474924,Cjiouts Disora,Cjiouts Disora,,,,locality,node
6283474927,Prîf,Prîf,,,,locality,node
6283474928,Picji,Picji,,,,locality,node
6283474929,Boarç,Boarç,,,,locality,node
6283474930,Nentrambul,Nentrambul,,,,locality,node
6283474931,Palutas,Palutas,,,,locality,node
6283474932,Fontane,Fontane,,,,locality,node
6283474933,Scuasse,Scuasse,,,,locality,node
6283474934,Busatas,Busatas,,,,locality,node
6283474935,Ronc,Ronc,,,,locality,node
6283474936,Poç,Poç,,,,locality,node
6283474937,Buade,Buade,,,,locality,node
6283474938,Sore da Strade,Sore da Strade,,,,locality,node
6283474939,Cjamplunc,Cjamplunc,,,,locality,node
6283474940,Cjarseit,Cjarseit,,,,locality,node
6283474941,Palelargje,Palelargje,,,,locality,node
6283474942,Macutans,Macutans,,,,locality,node
6283474943,Cret di Clugjar,Cret di Clugjar,,,,locality,node
6283474944,Palates,Palates,,,,locality,node
6283474945,Stavoli Cuel,Stali Cuel,,,,locality,node
6283474949,Il Crist,Il Crist,,,,locality,node
6283474950,Malpasso,Malpas,,,,locality,node
6283474951,Cuarbui,Cuarbui,,,,locality,node
6283474952,Stavoli Neveragne,Neveragne,,,,locality,node
6283474953,Fontanelas,Fontanelas,,,,locality,node
6283474954,Pistugn,Pistugn,,,,locality,node
6283474955,Pecoi,Pecoi,,,,locality,node
6283474956,Triui,Triui,,,,locality,node
6283474957,Ruvîs,Ruvîs,,,,locality,node
6283474958,Case Navantes di sopra,Navantas Disora,,,,locality,node
6283474959,Case Navantes di sotto,Navantas Disot,,,,locality,node
6283474960,Case Pilon,Cjase Pilon,,,,locality,node
6283474961,Lavaçârias,Lavaçârias,,,,locality,node
6283474962,Cjouts,Cjouts,,,,locality,node
6283474963,Curvignas,Curvignas,,,,locality,node
6283474964,Bosco Chiantone,Cjantone,,,,locality,node
6283474966,Pale da Rose,Pale da Rose,,,,locality,node
6283474967,Pale dai Catôrs,Pale dai Catôrs,,,,locality,node
6283474968,Las Palas,Las Palas,,,,locality,node
6283475000,Cjaulutas,Cjaulutas,,,,locality,node
6283475001,Cjaulas,Cjaulas,,,,locality,node
6283475002,Fede,Fede,,,,locality,node
6283475003,Costa Navantes,Navantas,,,,locality,node
6283475004,Neverturas,Neverturas,,,,locality,node
6283475020,Nefrabuadas,Nefrabuadas,,,,locality,node
6283475021,Tamartons,amartons,,,,locality,node
6283475022,Sovrais,Sovrais,,,,locality,node
6283475023,Palons,Palons,,,,locality,node
6283475038,Cueste Minôr,Cueste Minôr,,,,locality,node
6283475039,Prât da Mate,Prât da Mate,,,,locality,node
6283475040,Zouf,Zouf,,,,locality,node
6283475041,Bûse di Marcut,Bûse di Marcut,,,,locality,node
6283475042,Melèit,Melèit,,,,locality,node
6289774251,Borgo Foranesi,Borc Foranês,,,,hamlet,node
6289774254,Borgo Buse,Borc Buse,,,,hamlet,node
6312578859,Commenda / Comende,Comende,Comenda,,,isolated_dwelling,node
6312579107,Borgo Modena,Lûc Brusât,,,,isolated_dwelling,node
6291177668,Chiarmacis,Cjarmacis,,,,hamlet,node
6319304155,Cleulis / Cleulas,Cleulis,Cleulas,,,hamlet,node
6437940298,Pian delle Streghe,Plan da lis Striis,,,,locality,node
6439724719,Marindador,Maronadôr,,,,locality,node
6473133917,Stavoli di Vurgnee,Stâi di Vurgnee,,,,locality,node
6485408133,San Giovanni in Colle,San Zuan di Cuel,,,,village,node
6519040408,Stavolo Borghi,Stâi di Borc,,,,locality,node
6612897097,Campiolo Alto,Cjampiûl Alt,,,,hamlet,node
6665927204,Ramazzaso,Ramaçâs,,,,isolated_dwelling,node
6734558168,Borgo Mulino,Borc Mulin,,,,hamlet,node
6735162179,Casali Presa,Cjasâi Prese,,,,isolated_dwelling,node
6788936401,Villesse,Vilès,,Vileš,,village,node
6900027474,Michielli,Michielis,,,,locality,node
6959827312,Sedrano / Sedran,Sedran,,,,village,node
6971478816,Borgo Ruscitz,Borc di Ruscitz,,,,isolated_dwelling,node
7124132241,Monte Cavallar,Il Cjavalâr,,,,locality,node
7158296334,Monte Poiana / Mont Poiane,Mont Poiane,,,,locality,node
7314741806,Moggio di Sopra / Mueç Adalt,Mueç Adalt,,,,neighbourhood,node
7314741807,Borgo Aupa,Daupe,,,,neighbourhood,node
7325060524,Banda Uanis,Banda Uanis,,,,neighbourhood,node
7325060525,Banda Crauì,Banda Crauì,,,,neighbourhood,node
7208736265,Cuel dai Giais,Cuel dai Gjàis,,,,locality,node
7366731021,Case del Bivio,Cjasis dal Bivio,,,,neighbourhood,node
7401710689,Rotonda del Taglio,Rotonde dal Tai,,,,neighbourhood,node
7569246685,San Martino / San Martin,San Martin,,,,village,node
7648779761,Casali Mauro,Cjasâi Mauro,,,,isolated_dwelling,node
7648781618,Casali della Roggia,Cjasâi de Roe,,,,hamlet,node
7660222331,Borgo Cjastelut,Borc Cjastelut,,,,hamlet,node
7728781097,Zoncolan,Çoncolàn,,,,isolated_dwelling,node
8009043474,Pocias di Malins,Pocias di Malins,,,,locality,node
8111334149,Taglio,Tai,,,,hamlet,node
8140047193,Rondon,Rendón,,,,hamlet,node
8155330297,Fossai,Fossâi,,,,locality,node
8287909998,Casali Battoia,Cjasâi Botoe,,,,isolated_dwelling,node
8287909999,Casali Marchetti,Cjasâi Marchet,,,,hamlet,node
8287955883,Casali Colle,Cjasâi Cuei,,,,hamlet,node
8325963527,Borgo Lazzaretto,Borc Lazaret,,,,hamlet,node
8325963530,Borgo Zampariul,Borc Zampariul,,,,hamlet,node
8325963532,Borgo Isola,Borc Isule,,,,hamlet,node
8325963533,Borgo Bulons,Borc Bulons,,,,hamlet,node
8325963549,Cologna / Colugne,Colugne,,,,neighbourhood,node
8326081677,Plan di Ploçiut,Sant Zorç,,,,hamlet,node
8372314180,Borgo Brunner / Lûc di Brùner,Lûc di Brùner,,,,hamlet,node
8400811006,Borgo Ceconi,Borc Cecon,,,,hamlet,node
8429274599,Prat,Prât,,,,locality,node
8446215958,Casali Jacob / Cjasâi Jacob,Cjasâi Jacob,,,,isolated_dwelling,node
8483363001,Las Planas,Las Planas,,,,locality,node
8483363199,Stavoli Pecolas,Stâi di Pecolas,,,,locality,node
8483363203,Stavolo Vargelas,Stâi di Vargelas,,,,locality,node
8512157170,Colle di S.Martino,San Martin,,,,locality,node
8543441894,Stalla Faulin,Stale Faulin,,,,locality,node
8543459245,Stalla Quas,Stale Cuâs,,,,locality,node
8574975799,Pratominuto,Prât Minût,,,,locality,node
8626467960,Fossa Vecchia,Fossa Vecia,,,,hamlet,node
8636507338,Disint,Disint,,,,hamlet,node
8712718610,Casali Noans,Cjasâi Noans,,,,locality,node
8828211863,Stalla Chiarsuela,Stala Cjarsuela,,,,locality,node
8755893438,Nodo autostradale di Palmanova,Crosade de autostrade di Palme,,,,locality,node
8859239367,San Valentino,Savalantin,,,,hamlet,node
9019038349,Pozzodipinto,Pusipent,,,,hamlet,node
9019059311,Località Torricella / Turisela,Turisele,Turisela,,,hamlet,node
9019082602,Casatte,lis Cjasatis,,,,isolated_dwelling,node
9019102667,Molinuzzo,Mulinuç,,,,hamlet,node
9027822526,Bando,Bant,,,,hamlet,node
9027889281,San Gaetano,San Gaetan,,,,hamlet,node
9050182806,Muzzanella,Muçanele,,,,locality,node
9078936181,Le Lame,Lis Lamis,,,,locality,node
9078951933,Casali Miani,Cjasâi Miani,,,,isolated_dwelling,node
9078966329,San Tommaso,Sant Tomâs,,,,hamlet,node
9079028689,Oltregorgo,Tregorc,,,,locality,node
9131293187,Casali Zapoga,Cjasâi Zapoga,,,,hamlet,node
9175026496,Località Campo,Localitât Cjamp,,,,hamlet,node
9250101873,Ruvis di Meni,Ruvis di Meni,,,,locality,node
9250138673,Devour lu Maliot,Devour lu Maliot,,,,locality,node
9250138674,Plan des Lastros,Plan des Lastros,,,,locality,node
9250138675,Plan des Palus,Plan des Palus,,,,locality,node
9250138676,Lu Rusjulàn,Lu Rusjulàn,,,,locality,node
9250138677,De Cunfin,De Cunfin,,,,locality,node
9250138678,Cjasos,Cjasos,,,,locality,node
9250138679,Baito,Baito,,,,locality,node
9250138680,Valebos,Valebos,,,,locality,node
9250138681,Morariot,Morariot,,,,locality,node
9250138682,Runc di Sôro,Runc di Sôro,,,,locality,node
9250138683,Fontano Nêro,Fontano Nêro,,,,locality,node
9250138684,Runc di Cércen,Runc di Cércen,,,,locality,node
9250138688,Ruvîs di Cercen,Ruvîs di Cercen,,,,locality,node
9250138689,Sôro Stâli,Sôro Stâli,,,,locality,node
9250138690,Ruvîs di Stâli,Ruvîs di Stâli,,,,locality,node
9250138691,Stâli,Stâli,,,,locality,node
9250138693,Cjalcinêro,Cjalcinêro,,,,locality,node
9250138694,Ròio dal Çuet,Ròio dal Çuet,,,,locality,node
9250138695,Runc di Cuàl,Runc di Cuàl,,,,locality,node
9250138696,Pàlos,Pàlos,,,,locality,node
9250138697,Mulin di Nino,Mulin di Nino,,,,locality,node
9250138698,Bertolès,Bertolès,,,,locality,node
9250138699,Plan di Bevòrcjos,Plan di Bevòrcjos,,,,locality,node
9250141022,Còmpet,Còmpet,,,,locality,node
9250141023,Mont,Mont,,,,locality,node
9182860892,Casali Selva,Cjasâi Selve,,,,isolated_dwelling,node
9322248231,Borgo Castello,Borc Cjascjel,,,,suburb,node
9322248232,San Rocco / Podturn / Borc San Roc,Borc San Roc,,Podturn,,suburb,node
9322248233,Piazzutta / Placuta,Plaçute,Plazuta,Placuta,,suburb,node
9322248234,Straccis,Stracis,,Stražice,,suburb,node
9330016317,Borgo Faris,Borc dai Fâris,,,,hamlet,node
9291189315,Brussa,Brusse,,,,hamlet,node
